1 2995.2796267375334
2 2995.2796267375334
3 2995.2796267375334
4 2000.7277445947118
5 1654.480515198045
6 757.8511054910588
7 698.7662864231888
8 429.14426760195545
9 357.99867465155455
10 199.76472428910878
11 143.86926207182637
12 138.80278414319332
13 79.87119798525457
14 68.80469038692893
15 43.597798644167675
16 18.850891478683927
17 23.388505307908417
18 14.692944829684071
19 6.573057642016602
20 5.6476659581355
21 5.735681800406091
22 5.999397616487304
23 4.311146742773057
24 2.8430696886597446
25 1.5333527374502078
26 0.9737333199404645
27 1.0455210428670008
28 0.8761391990713935
29 1.109739996699927
30 1.0121943828116629
31 1.1282694959812962
32 0.6761483817977826
33 1.1652656231105176
34 0.8830441897453427
35 0.8891957028086818
36 0.6610635155117675
37 0.8811513767326883
38 0.9488826936646495
39 0.6680971654022336
40 0.9059801403031281
41 0.8823439307111643
42 1.1231198023381515
43 0.9310792151855676
44 0.82567798303945
45 1.1105965954035792
46 1.0829427346883855
47 1.2181195138102363
48 0.9609597618306523
49 0.9770884144955934
50 0.8994625179958629
51 0.8822471172926178
52 1.0447245816931143
53 1.0880472356228936
54 1.0375627729632049
55 0.9586229980875491
56 1.3177637377560245
57 0.981330625822028
58 1.3067485028602563
59 1.0786705229656517
60 0.9860895393882348
61 0.9178761397592002
62 1.0282039057312715
63 0.6978421206474085
64 0.9160428744358852
