1 9.471905849589582
2 9.471905849589582
3 9.471905849589582
4 6.3268566508109245
5 5.233837765129894
6 2.3915618806027426
7 2.214809805751307
8 1.3903861839165097
9 1.233878013515938
10 0.7455082285018055
11 0.9621528294204391
12 1.0841802205345417
13 0.7857853488409381
14 1.0074450673503206
15 0.9556181554544065
16 0.7667407004577264
17 0.9254585234935389
18 0.9775895355798281
19 0.8593463373839961
20 0.9674214102432857
21 0.9901069730367906
22 1.016714180857757
23 1.228403568759895
24 0.8804160164557804
25 0.9663631282277696
26 1.0518204470653645
27 0.8893944513879
28 1.0371463092119313
29 1.1022584700480058
30 1.0197793556107393
31 0.825024528459149
32 1.0069995881985991
33 0.8346704302712126
34 0.858474360678756
35 1.2559800123151454
36 0.961299141671878
37 0.9503287203643028
38 0.9725253496633166
39 0.9072418761109784
40 1.0648385093092583
41 0.8658245973580778
42 0.7251823279138468
43 1.016935163638756
44 0.7651553125594899
45 1.5127453634895764
46 0.8961672215461903
47 0.651210728457986
48 0.8544280276093587
49 0.8837230442915274
50 0.906388964547372
51 0.991073982081536
52 0.6430832875884989
53 0.738767495420236
54 0.8803343298728856
55 0.9887793750237743
56 0.765256379693928
57 0.7841138635347821
58 1.012673105309886
59 0.9845987531686962
60 0.6321132437424917
61 0.8362515870921915
62 0.9572411971272026
63 1.2257260756656736
64 0.8110797471628486
