0 0.0 7.888609052209993e-31
0 0.0 0.0
0 0.0 7.888609052209842e-29
0 0.0 0.0
0 0.0 3.904861480844159e-27
0 0.0 0.0
0 0.0 1.2755880837423811e-25
0 0.0 0.0
0 0.0 3.0933011030752848e-24
0 0.0 0.0
0 0.0 5.939138117904656e-23
0 0.0 0.0
0 0.0 9.403635353349284e-22
0 0.0 0.0
0 0.0 1.2627738903069002e-20
0 0.0 0.0
0 0.0 1.4679746474817013e-19
0 0.0 0.0
0 0.0 1.5005963063146513e-18
0 0.0 0.0
0 0.0 1.3655426387463477e-17
0 0.0 0.0
0 0.0 1.117262158974306e-16
0 0.0 0.0
0 0.0 8.286361012392831e-16
0 0.0 0.0
0 0.0 5.609228993004104e-15
0 0.0 0.0
0 0.0 3.4857351599382694e-14
0 0.0 0.0
0 0.0 1.9984881583647377e-13
0 0.0 0.0
0 0.0 1.0616968341311894e-12
0 0.0 0.0
0 0.0 5.246031415707243e-12
0 0.0 0.0
0 0.0 2.419003375020428e-11
0 0.0 0.0
0 0.0 1.0439909302719903e-10
0 0.0 0.0
0 0.0 4.228163267601433e-10
0 0.0 0.0
0 0.0 1.6107288638482853e-9
0 0.0 0.0
0 0.0 5.7839809201825655e-9
0 0.0 0.0
0 0.0 1.961523964235741e-8
0 0.0 0.0
3 3.0e-7 6.293222718589673e-8
0 0.0 0.0
4 4.0e-7 1.9131397064512736e-7
0 0.0 0.0
5 5.0e-7 5.518672230148111e-7
0 0.0 0.0
12 1.2e-6 1.5125249815960783e-6
0 0.0 0.0
36 3.6e-6 3.943368702018387e-6
0 0.0 0.0
113 1.13e-5 9.790432639494069e-6
0 0.0 0.0
244 2.44e-5 2.3170690580136055e-5
0 0.0 0.0
527 5.27e-5 5.2320914213208046e-5
0 0.0 0.0
1125 0.0001125 0.00011281697127222932
0 0.0 0.0
2300 0.00023 0.00023247133474277223
0 0.0 0.0
4550 0.000455 0.0004581052772872722
0 0.0 0.0
8843 0.0008843 0.0008638556657416858
0 0.0 0.0
15296 0.0015296 0.0015597393964780601
0 0.0 0.0
26772 0.0026772 0.002697927604718757
0 0.0 0.0
44598 0.0044598 0.004472879976244227
0 0.0 0.0
71139 0.0071139 0.007110732269926721
0 0.0 0.0
108604 0.0108604 0.010843866711637881
0 0.0 0.0
158949 0.0158949 0.01586907323654408
0 0.0 0.0
223065 0.0223065 0.022292269546573148
0 0.0 0.0
301282 0.0301282 0.03006864264421567
0 0.0 0.0
390089 0.0390089 0.03895255978909677
0 0.0 0.0
484322 0.0484322 0.04847429662643027
0 0.0 0.0
579959 0.0579959 0.05795839814029888
0 0.0 0.0
665513 0.0665513 0.06659049999098106
0 0.0 0.0
736615 0.0736615 0.07352701040670857
0 0.0 0.0
779860 0.077986 0.07802866410507678
0 0.0 0.0
796139 0.0796139 0.07958923738718227
0 0.0 0.0
780673 0.0780673 0.07802866410507678
0 0.0 0.0
733977 0.0733977 0.07352701040670857
0 0.0 0.0
665062 0.0665062 0.06659049999098106
0 0.0 0.0
579854 0.0579854 0.05795839814029888
0 0.0 0.0
485653 0.0485653 0.04847429662643027
0 0.0 0.0
389023 0.0389023 0.03895255978909677
0 0.0 0.0
301181 0.0301181 0.03006864264421567
0 0.0 0.0
222122 0.0222122 0.022292269546573148
0 0.0 0.0
158401 0.0158401 0.015869073236543855
0 0.0 0.0
108069 0.0108069 0.010843866711638036
0 0.0 0.0
71413 0.0071413 0.007110732269926721
0 0.0 0.0
44657 0.0044657 0.00447287997624429
0 0.0 0.0
26904 0.0026904 0.002697927604718757
0 0.0 0.0
15509 0.0015509 0.0015597393964780601
0 0.0 0.0
8575 0.0008575 0.0008638556657416858
0 0.0 0.0
4496 0.0004496 0.0004581052772872657
0 0.0 0.0
2366 0.0002366 0.00023247133474277554
0 0.0 0.0
1173 0.0001173 0.00011281697127222932
0 0.0 0.0
545 5.45e-5 5.2320914213208046e-5
0 0.0 0.0
234 2.34e-5 2.3170690580135723e-5
0 0.0 0.0
87 8.7e-6 9.790432639493928e-6
0 0.0 0.0
35 3.5e-6 3.943368702018387e-6
0 0.0 0.0
16 1.6e-6 1.5125249815960783e-6
0 0.0 0.0
8 8.0e-7 5.518672230148111e-7
0 0.0 0.0
