1 94.71905849589581
2 94.71905849589581
3 94.71905849589581
4 63.268566508109245
5 52.31926772394648
6 23.965356206282845
7 22.09693582924234
8 13.560545792842666
9 11.327609384865008
10 6.302563658000373
11 4.549060503515801
12 4.414584576720376
13 2.5602812014952434
14 2.2296193494370056
15 1.3181228890140928
16 0.9043651487181907
17 1.154032029977996
18 0.8621635068187727
19 0.7796694507800683
20 0.9541385981236975
21 0.7951444429334908
22 0.8781461525885242
23 1.025493935923075
24 0.630403376209546
25 0.674194025134788
26 1.0445182309286765
27 0.9703507163775764
28 0.887543800829996
29 0.8699690800326535
30 0.9232363551142817
31 0.9214599327280687
32 1.0447965059320534
33 0.7250957767386633
34 1.0631804913279568
35 1.0470353214776937
36 0.8853495941889368
37 1.061831254519531
38 0.657170661686527
39 0.9491541620708923
40 1.1955662932649125
41 0.9105636888486139
42 0.9485554880524815
43 0.9536930906555684
44 0.8965808968814356
45 1.1713691601418736
46 0.8070952183827405
47 1.2084606551218076
48 1.292785249666557
49 1.070233629924476
50 1.0941514794372338
51 0.8778717649694247
52 0.8005272329715241
53 0.7914847641216827
54 1.1483572429910553
55 1.022559671087329
56 1.0370040003862315
57 0.8455663601620385
58 0.8875479895482556
59 1.2079854644154087
60 0.9251171058801837
61 0.9546090931407369
62 0.7911045704628354
63 1.002227651808841
64 0.8509284351188979
