1 29.952796267375327
2 29.952796267375327
3 29.952796267375327
4 20.00727744594712
5 16.544805151980448
6 7.5785440428489945
7 6.99615792980231
8 4.297721459816698
9 3.6098693305884573
10 1.9855055942544946
11 1.4586365068160887
12 1.4473572066460705
13 1.0083096838129868
14 0.9577562728871634
15 0.8101594320255108
16 1.0642616675579266
17 1.0028493695108487
18 1.1746798446602147
19 0.7897705064930298
20 0.8063253531990264
21 1.1378792736958585
22 1.0007452136237844
23 1.0519457298722
24 0.778702237218318
25 1.076266783938597
26 0.8134037082937198
27 0.9740741236644611
28 0.9202767943071476
29 1.1368406887457039
30 0.9188962349741447
31 1.2475547703355645
32 0.7031379459737455
33 0.6762352003678223
34 0.8071230485039149
35 1.1703652903124855
36 1.1379424587255407
37 0.9343771347153548
38 0.6712828946311133
39 0.8879091870988228
40 0.8486693752790205
41 1.1363167243251684
42 0.7843801626290795
43 0.7623875507234578
44 0.7072245541952585
45 0.9401243168725268
46 0.8439385687792628
47 0.8085216913106545
48 0.6540597621047305
49 0.9987681872444039
50 0.9294072350481112
51 0.9754445600250495
52 1.0697818157301902
53 1.1483503451949664
54 0.9985829251686131
55 1.1802836697028105
56 0.9757223460009314
57 1.1942491493868173
58 0.8720540667261266
59 1.0452194162630548
60 0.8705260832520135
61 1.0646931010115641
62 0.9695286832103945
63 1.0795700325535436
64 0.8684880815375323
